REFUSE_AREA,NEW_ROUTE_ID,Residual_Week,Residual_Day,Recylcing_Week,Recycling_Day,Glass_Week,Glass_Day,Column1,Column2,Postcode,FULL_ADDRESS,NOTE,Column3
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 8DE,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 8EH,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 8EJ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 8YL,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 9PA,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 9PB,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 9PG,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM21,3,Wednesday,2,Wednesday,1,Tuesday,1,Wednesday,G84 9PQ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8DZ,"1 COLERIDGE GARDENS, GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8BZ,"1 WESTBOURNE GARDENS, GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8DA,"19 GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8YH,"23 GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 9NW,"29 GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 9NS,"52 GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8BZ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8DA,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8DZ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8EL,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8YH,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 9NS,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 9NW,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM22,3,Wednesday,2,Wednesday,1,Thursday,1,Wednesday,G84 8EL,"FLAT 1/1, 2 GLASGOW STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DR,"1 ARDENCAPLE QUADRANT, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DW,"1 BAIRD AVENUE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EP,"1 COURTRAI AVENUE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DU,"1 COVE PLACE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8HB,"1 FERNIEGAIR AVENUE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8QS,"1 JUTLAND COURT, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DN,"1 STRATHCLYDE PLACE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DH,"122 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DJ,"130 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EZ,"139 WEST PRINCES STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DT,"154 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DT,"156 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8HA,"180 WEST PRINCES STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EN,"2 SUTHERLAND STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8HD,"3 BONAR LAW AVENUE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8TL,"60 COULPORT PLACE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DH,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DJ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DN,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DP,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DR,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DT,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DU,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DW,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EN,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EP,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EW,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EZ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8HA,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8HB,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8HD,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8QS,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8TL,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 9PH,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 9PH,"BUCHANAN HOUSE, 1 UPPER SUTHERLAND STREET, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8DP,"FLAT 1/1, 1 ROSNEATH DRIVE, HELENSBURGH",,6.00 am
HEL,LOM23,3,Wednesday,2,Wednesday,1,Thursday,1,Thursday,G84 8EW,"KESSINGTON, 10 SUTHERLAND STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PS,"1 ARDENCAPLE DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PX,"1 CASTLE AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QL,"1 EMPRESS DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QP,"1 FRASER AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QA,"1 KIDSTON DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PY,"1 LOCH DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QW,"1 MAINS AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PR,"1 MCAULAY PLACE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QB,"15 KIDSTON DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DL,"159 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QR,"182 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PG,"2 CAIRNDHU GARDENS, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PU,"2 CASTLE AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QF,"2 CUMBERLAND AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8JP,"2 DALMORE CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PT,"27 ARDENCAPLE DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QQ,"28 CUMBERLAND AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PZ,"29 LOCH DRIVE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QG,"6 CUMBERLAND AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PP,"8 CAIRNDHU AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DL,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DS,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8JP,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PG,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PL,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PP,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PR,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PS,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PT,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PU,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PW,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PX,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PY,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PZ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QA,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QB,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QD,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QE,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QF,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QG,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QL,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QP,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QQ,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QR,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QW,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QW,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PL,"CAIRNDHU LODGE, RHU ROAD LOWER, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QD,"DALMORE LODGE, RHU ROAD LOWER, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DS,"FLAT 1, 1 HOOD COURT, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 1, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 1, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 10, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 10, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 11, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 11, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 12, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 12, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 2, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 2, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 3, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 3, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 4, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 4, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 5, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 5, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 6, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 6, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 7, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 7, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 8, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 8, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 9, 158 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8DT,"FLAT 9, 160 WEST KING STREET, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QW,"MEARA, 2 MAINS AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8QE,"WEST WINDS, 1 CUMBERLAND AVENUE, HELENSBURGH",,6.00 am
HEL,LOM24,3,Wednesday,2,Wednesday,3,Wednesday,1,Thursday,G84 8PW,"WINBOURNE, 2A CAIRNDHU AVENUE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DX,"1 ABERCROMBY CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DB,"1 BAIN CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DR,"1 BOSTON DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DA,"1 BUTT AVENUE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DL,"1 CRAWFORD DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DW,"1 DIXON ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DJ,"1 DUNCAN ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BE,"1 EAST DHUHILL DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BG,"1 EAST DOUGLAS DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BL,"1 GILLESPIE DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BJ,"1 GLEN DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BW,"1 HILLVIEW DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BQ,"1 KILBRIDE DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DP,"1 LEVER ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BZ,"1 MACLACHLAN PLACE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BX,"1 MACLACHLAN ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DU,"1 MCEWAN DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9JJ,"1 REDCLYFFE GARDENS, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9EH,"1 SANNOX PLACE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BB,"1 SINCLAIR DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BD,"1 SINCLAIR LANE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DL,"1 THE ORCHARD, CRAWFORD DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BH,"1 URQUHART PLACE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AL,"1 WEST DOUGLAS DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DD,"10 BAIN CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BN,"12 BLACKHILL DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AE,"12 WEST LENNOX DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BY,"13 MACLACHLAN ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DQ,"14 DUNCAN ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DS,"15 LEVER ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DE,"18 BAIN CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BS,"2 EAST MUNRO DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AP,"2 KENNEDY DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BU,"2 MACLACHLAN ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9EG,"2 THE MEADOWS, ABERCROMBY CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BF,"2 THE ORCHARD, CRAWFORD DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AA,"2 WEST MUNRO DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DT,"23 LEVER ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DF,"26 BAIN CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AF,"26 BLACKHILL DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9BT,"28 MACLACHLAN ROAD, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AZ,"3 SINCLAIR DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DX,"3 THE MEADOWS, ABERCROMBY CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DN,"33 ABERCROMBY CRESCENT, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9AN,"4 WEST DHUHILL DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9LT,"4A KENNEDY DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9DG,"5 EAST LENNOX DRIVE, HELENSBURGH",,6.00 am
HEL,LOM25,3,Friday,2,Friday,1,Tuesday,1,Tuesday,G84 9RE,"6 BLACKHILL DRIVE, HELENSBURGH",,6.00 am
